2021-04-07 16:15:07 DEBUG ClientService:13 - Client{id=0, name='Maria', email='maria@mail.com', phone=380919229123, about='new client Maria', age=20}
2021-04-07 16:15:07 DEBUG ClientDao:14 - Client{id=0, name='Maria', email='maria@mail.com', phone=380919229123, about='new client Maria', age=20}
2021-04-07 16:15:07 DEBUG logging:28 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2021-04-07 16:15:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2021-04-07 16:15:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2021-04-07 16:15:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2021-04-07 16:15:07 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.4.29.Final
	at org.hibernate.event.internal.DefaultSaveOrUpdateEventListener.entityIsTransient(DefaultSaveOrUpdateEventListener.java:179)
	at org.hibernate.event.internal.DefaultSaveEventListener.performSaveOrUpdate(DefaultSaveEventListener.java:32)
	at org.hibernate.event.internal.DefaultSaveOrUpdateEventListener.onSaveOrUpdate(DefaultSaveOrUpdateEventListener.java:75)
	at org.hibernate.event.service.internal.EventListenerGroupImpl.fireEventOnEachListener(EventListenerGroupImpl.java:93)
	at org.hibernate.internal.SessionImpl.fireSave(SessionImpl.java:636)
	at org.hibernate.internal.SessionImpl.save(SessionImpl.java:629)
	at org.hibernate.internal.SessionImpl.save(SessionImpl.java:624)
	at dao.ClientDao.save(ClientDao.java:18)
	at service.ClientService.save(ClientService.java:14)
	at Main.main(Main.java:15)
2021-04-07 16:15:08 WARN  SqlExceptionHelper:137 - SQL Error: 0, SQLState: 42703
2021-04-07 16:15:08 ERROR SqlExceptionHelper:142 - ERROR: column "about" of relation "clients" does not exist
  Позиция: 22
